Human_GeneID	Human_Symbol	Horse_GeneID	Horse_Symbol
284739	C20orf204	106780885	C22H20orf204
284759	SIRPB2	100146829	SIRPB2
284992	CCDC150	100070375	CCDC150
284996	RNF149	100059079	RNF149
285016	ALKAL2	100073043	ALKAL2
285025	CCDC141	100067404	CCDC141
285051	STPG4	100630505	STPG4
285141	ERICH2	100063363	ERICH2
285148	IAH1	100072500	IAH1
285172	HYCC2	100067910	HYCC2
285180	RUFY4	100058197	RUFY4
285193	DUSP28	111773879	DUSP28
285195	SLC9A9	100051114	SLC9A9
285203	EOGT	100053493	EOGT
285220	EPHA6	100072575	EPHA6
285311	PRR23E	106781235	PRR23E
285313	IGSF10	100056768	IGSF10
285331	CCDC66	100059039	CCDC66
285335	SLC9C1	100071525	SLC9C1
285343	TCAIM	100054832	TCAIM
285349	ZNF660	100630913	ZNF660
285362	SUMF1	100052857	SUMF1
285368	PRRT3	100058227	PRRT3
285382	C3orf70	102149685	C19H3orf70
285489	DOK7	100054020	DOK7
285498	RNF212	102148851	RNF212
285513	GPRIN3	100064151	GPRIN3
285521	COX18	100050172	COX18
285525	YIPF7	100062402	YIPF7
285527	FRYL	100054294	FRYL
285533	RNF175	100069989	RNF175
285550	FAM200B	100068984	FAM200B
285556	C4orf54	102150062	C3H4orf54
285588	EFCAB9	100069925	EFCAB9
285598	ARL10	100068932	ARL10
285600	KIAA0825	100073234	KIAA0825
285601	GPR150	102148028	GPR150
285605	DTWD2	100064171	DTWD2
285613	RELL2	100061373	RELL2
285636	RIMOC1	100065794	RIMOC1
285641	SLC36A3	100071549	SLC36A3
285671	RNF180	100058189	RNF180
285672	SREK1IP1	102150252	SREK1IP1
285676	ZNF454	102149191	ZNF454
285704	RGMB	100073220	RGMB
285753	CEP57L1	100066609	CEP57L1
285755	PPIL6	100072238	PPIL6
285761	DCBLD1	100072785	DCBLD1
285782	CAGE1	100061413	CAGE1
285848	PNPLA1	100063661	PNPLA1
285855	RPL7L1	100067007	RPL7L1
285971	ZNF775	111773284	ZNF775
285973	ATG9B	100064027	ATG9B
286006	LSMEM1	100630765	LSMEM1
286046	XKR6	111767474	XKR6
286053	NSMCE2	100067659	NSMCE2
286097	MICU3	100053360	MICU3
286128	ZFP41	102149173	ZFP41
286144	TRIQK	100630828	TRIQK
286148	DPY19L4	100058629	DPY19L4
286183	NKAIN3	100065588	NKAIN3
286187	PPP1R42	100051907	PPP1R42
286204	CRB2	100146515	CRB2
286205	SCAI	100070926	SCAI
286262	TPRN	100146716	TPRN
286336	FAM78A	100066755	FAM78A
286343	LURAP1L	100052009	LURAP1L
286410	ATP11C	100055432	ATP11C
286464	CFAP47	100053575	CFAP47
286499	FAM133A	100071662	FAM133A
286530	P2RY8	100147529	P2RY8
286676	ILDR1	100070692	ILDR1
286753	TRARG1	100072239	TRARG1
286826	LIN9	100058310	LIN9
286827	TRIM59	100049895	TRIM59
287015	TRIM42	100051616	TRIM42
317649	EIF4E3	100629236	EIF4E3
317662	FAM149B1	100072842	FAM149B1
317671	RFESD	100073228	RFESD
317719	KLHL10	100053248	KLHL10
317761	C14orf39	100060356	C24H14orf39
317762	CCDC85C	100146143	CCDC85C
317781	DDX51	100062070	DDX51
319089	TTC6	100060083	TTC6
326624	RAB37	100052585	RAB37
326625	MMAB	100066641	MMAB
333926	PPM1J	100064028	PPM1J
333929	SNAI3	100050842	SNAI3
337867	UBAC2	100061123	UBAC2
337876	CHSY3	100072984	CHSY3
337878	KRTAP7-1	111770764	KRTAP7-1
338323	NLRP14	100070519	NLRP14
338339	CLEC4D	100060606	CLEC4D
338382	RAB7B	100050772	RAB7B
338440	ANO9	100054456	ANO9
338442	HCAR2	100060366	HCAR2
338599	DUSP29	100072928	DUSP29
338661	TMEM225	100071779	TMEM225
338707	B4GALNT4	100054676	B4GALNT4
338761	C1QL4	100059320	C1QL4
338773	TMEM119	100066847	TMEM119
338811	TAFA2	100629297	TAFA2
338879	RNASE10	100033972	RNASE10
338917	VSX2	100056601	VSX2
339145	CIBAR2	100056089	CIBAR2
339210	C17orf67	100070690	C11H17orf67
339221	ENPP7	100057000	ENPP7
339287	MSL1	100067838	MSL1
339291	LRRC30	100059558	LRRC30
339327	ZNF546	100067786	ZNF546
339345	NANOS2	100065765	NANOS2
339366	ADAMTSL5	100060620	ADAMTSL5
339390	CLEC4G	100066617	CLEC4G
339398	LINGO4	100060105	LINGO4
339416	ANKRD45	100060817	ANKRD45
339451	KLHL17	100146295	KLHL17
339456	TMEM52	102149877	TMEM52
339479	BRINP3	100050767	BRINP3
339487	ZBTB8OS	100070183	ZBTB8OS
339541	ARMH1	100065876	ARMH1
339559	ZFP69	100068134	ZFP69
339665	SLC35E4	100063573	SLC35E4
339669	CIMIP4	100069602	CIMIP4
339674	SMIM45	102149074	SMIM45
339745	SPOPL	100056551	SPOPL
339761	CYP27C1	100051659	CYP27C1
339779	PRR30	100071273	PRR30
339804	C2orf74	100630082	C15H2orf74
339829	CCDC39	100066028	CCDC39
339834	IHO1	100062976	IHO1
339855	KY	100053201	KY
339896	GADL1	100057562	GADL1
339965	CCDC158	100051211	CCDC158
339967	TMPRSS11A	100067321	TMPRSS11A
339976	TRIML1	100050447	TRIML1
339977	LRRC66	100060601	LRRC66
340024	SLC6A19	100069470	SLC6A19
340075	ARSI	100071647	ARSI
340120	ANKRD34B	100073257	ANKRD34B
340146	SLC35D3	100073189	SLC35D3
340152	ZC3H12D	100064737	ZC3H12D
340156	MYLK4	100050092	MYLK4
340205	TREML1	100066151	TREML1
340260	UNCX	111776167	UNCX
340267	COL28A1	100063901	COL28A1
340390	WDR97	102147807	WDR97
340481	ZDHHC21	100062221	ZDHHC21
340485	ACER2	100063894	ACER2
340526	RTL5	102147797	RTL5
340529	PABPC1L2A	100146775	PABPC1L2A
340533	NEXMIF	100059184	NEXMIF
340542	BEX5	100066974	BEX5
340547	VSIG1	100060202	VSIG1
340554	ZC3H12B	100065633	ZC3H12B
340595	RTL4	100054176	RTL4
340596	LHFPL1	100054127	LHFPL1
340654	LIPM	100071658	LIPM
340665	CYP26C1	100071239	CYP26C1
340719	NANOS1	111772996	NANOS1
340745	LRIT2	100065147	LRIT2
340784	HMX3	100057903	HMX3
340895	MALRD1	100146768	MALRD1
340980	OR52B6	100069426	OR52B6
340990	OTOG	100071797	OTOG
341208	HEPHL1	100058293	HEPHL1
341346	SMCO2	100629947	SMCO2
341359	SYT10	100070119	SYT10
341392	ACSM4	100068752	ACSM4
341640	FREM2	100062675	FREM2
341676	NEK5	100052593	NEK5
341883	LRRC9	100059845	LRRC9
342035	GLDN	100055233	GLDN
342125	TMC3	100067204	TMC3
342184	FMN1	100057813	FMN1
342346	C16orf96	100147530	C13H16orf96
342371	ATXN1L	100054435	ATXN1L
342510	CD300E	106780850	CD300E
342527	SMTNL2	100072734	SMTNL2
342667	STAC2	100068363	STAC2
342865	VSTM2B	100053684	VSTM2B
342897	NCCRP1	100147683	NCCRP1
342908	ZNF404	100070374	ZNF404
342918	C19orf81	100630637	C10H19orf81
342945	ZSCAN22	102148115	ZSCAN22
342979	PALM3	100146505	PALM3
343035	RD3	100054943	RD3
343099	CCDC18	100059470	CCDC18
343450	KCNT2	100051286	KCNT2
343472	BARHL2	100051838	BARHL2
343521	DYNLT4	111771026	DYNLT4
343578	ARHGAP40	100070248	ARHGAP40
343702	XKR7	100068534	XKR7
343930	MSGN1	100072043	MSGN1
344018	FIGLA	100060350	FIGLA
344065	ZNF892	102149803	ZNF892
344148	NCKAP5	100054280	NCKAP5
344167	FOXI3	100066542	FOXI3
344191	EVX2	100065843	EVX2
344387	CDKL4	100053838	CDKL4
344558	SH3RF3	100060543	SH3RF3
344657	LRRIQ4	100057487	LRRIQ4
344758	GPR149	100054036	GPR149
344805	TMPRSS7	100061476	TMPRSS7
344838	PAQR9	100062148	PAQR9
344892	RTP2	100068300	RTP2
344901	OSTN	100059841	OSTN
345051	REELD1	102150014	REELD1
345193	LRIT3	100072841	LRIT3
345222	MSANTD1	100053819	MSANTD1
345274	SLC10A6	100034105	SLC10A6
345275	HSD17B13	100052769	HSD17B13
345557	PLCXD3	100053067	PLCXD3
345643	MCIDAS	100062400	MCIDAS
345757	FAM174A	100073217	FAM174A
345778	MTX3	100073262	MTX3
345895	RSPH4A	100067025	RSPH4A
345930	ECT2L	100067883	ECT2L
346157	ZNF391	100053230	ZNF391
346171	ZFP57	100056823	ZFP57
346288	SEPTIN14	100061054	SEPTIN14
346389	MACC1	100053413	MACC1
346562	GNAT3	100049917	GNAT3
346653	GARIN1A	100071742	GARIN1A
346689	KLRG2	102148132	KLRG2
346702	PRSS51	100061896	PRSS51
347051	SLC10A5	100057260	SLC10A5
347252	IGFBPL1	100630374	IGFBPL1
347273	CAVIN4	100054653	CAVIN4
347344	ZNF81	100061439	ZNF81
347404	LANCL3	100050065	LANCL3
347411	MPC1L	100057157	MPC1L
347475	CCDC160	100056715	CCDC160
347487	CXorf66	100055393	CXHXorf66
347516	DGAT2L6	100055603	DGAT2L6
347527	ARSH	100064719	ARSH
347730	LRRTM1	102147901	LRRTM1
347731	LRRTM3	100062943	LRRTM3
347732	CATSPER3	100072710	CATSPER3
347735	SERINC2	100070470	SERINC2
347862	GATD1	100147623	GATD1
347902	AMIGO2	100050463	AMIGO2
348013	TMEM255B	100069181	TMEM255B
348180	CTU2	100049978	CTU2
348378	SHISAL2A	100061753	SHISAL2A
348487	FAM131C	100053694	FAM131C
348654	GEN1	100072048	GEN1
348751	FTCDNL1	100070852	FTCDNL1
348793	WDR53	100060255	WDR53
348801	LNP1	100062114	LNP1
348932	SLC6A18	100146923	SLC6A18
348980	HCN1	100064345	HCN1
349136	WDR86	100064322	WDR86
349149	GJC3	100068490	GJC3
349565	NMNAT3	100146546	NMNAT3
349633	PLET1	102148536	PLET1
349667	RTN4RL2	100066806	RTN4RL2
350383	GPR142	100060761	GPR142
353116	RILPL1	100059094	RILPL1
353274	ZNF445	100066288	ZNF445
353299	RGSL1	100054900	RGSL1
353322	ANKRD37	100630630	ANKRD37
353345	GPR141	100070650	GPR141
353376	TICAM2	100529854	TICAM2
359710	BPIFB3	100068796	BPIFB3
359787	DPPA3	106783261	DPPA3
359948	IRF2BP2	100059147	IRF2BP2
360203	GLT6D1	100068354	GLT6D1
373156	GSTK1	100056014	GSTK1
373509	USP50	100069882	USP50
374286	FBXW10B	100073136	FBXW10B
374291	NDUFS7	100068855	NDUFS7
374308	PTCHD3	100065129	PTCHD3
374355	CCDC172	100058872	CCDC172
374378	GALNT18	100071409	GALNT18
374393	FAM111B	100068439	FAM111B
374403	TBC1D10C	100146355	TBC1D10C
374407	DNAJB13	100052206	DNAJB13
374470	C12orf42	102147388	C28H12orf42
374569	ASPG	100060775	ASPG
374654	KIF7	100069672	KIF7
374655	ZNF710	100069101	ZNF710
374739	SPMIP8	100062820	SPMIP8
374786	EFCAB5	100072197	EFCAB5
374864	CCDC178	100066572	CCDC178
374868	ATP9B	100065346	ATP9B
374872	PEAK3	111774167	PEAK3
374875	HSD11B1L	100147231	HSD11B1L
374877	SAXO5	100066412	SAXO5
374879	ZNF699	100060859	ZNF699
374882	TMEM205	100057187	TMEM205
374899	ZNF829	100061841	ZNF829
374920	ZSWIM9	100629445	ZSWIM9
374946	DRAXIN	100056289	DRAXIN
374955	SPATA21	100053306	SPATA21
374969	SVBP	100053543	SVBP
374973	TEX38	100630028	TEX38
374977	MROH7	100050090	MROH7
375033	PEAR1	100064623	PEAR1
375061	FAM89A	106782194	FAM89A
375190	FAM228B	100071602	FAM228B
375287	RBM43	100057565	RBM43
375298	CERKL	100067915	CERKL
375307	CATIP	100058459	CATIP
375316	RBM44	100066523	RBM44
375323	LHFPL4	100052416	LHFPL4
375341	C3orf62	100053494	C16H3orf62
375387	NRROS	100069731	NRROS
375444	C5orf34	100052758	C21H5orf34
375449	MAST4	100056646	MAST4
375484	SIMC1	100068955	SIMC1
375519	GJB7	100070584	GJB7
375567	VWC2	100052323	VWC2
375612	LHFPL3	100058820	LHFPL3
375616	KCP	100071778	KCP
375686	SPATC1	100065351	SPATC1
375704	ENHO	100054090	ENHO
375743	PTAR1	100056335	PTAR1
375748	ERCC6L2	100063182	ERCC6L2
375759	C9orf50	102150221	C25H9orf50
375775	PNPLA7	100059297	PNPLA7
375790	AGRN	100066334	AGRN
375791	CYSRT1	100058677	CYSRT1
376132	LRRC10	100059974	LRRC10
376940	ZC3H6	100064805	ZC3H6
377007	KLHL30	100057618	KLHL30
377841	ENTPD8	100058558	ENTPD8
378807	CATSPER4	100071168	CATSPER4
378884	NHLRC1	100066209	NHLRC1
386617	KCTD8	100062435	KCTD8
386618	KCTD4	100051045	KCTD4
386724	AMIGO3	102151043	AMIGO3
387103	CENPW	100629154	CENPW
387104	MTCL3	100067425	MTCL3
387119	CEP85L	100072826	CEP85L
387129	NPSR1	100055422	NPSR1
387263	C6orf120	102150445	C31H6orf120
387357	THEMIS	100073059	THEMIS
387496	RASL11A	100051189	RASL11A
387509	GPR153	100059643	GPR153
387521	PEDS1	100071459	PEDS1
387597	ILDR2	100056516	ILDR2
387680	WASHC2A	100062210	WASHC2A
387700	SLC16A12	100071573	SLC16A12
387707	CC2D2B	100629904	CC2D2B
387712	ENO4	100067539	ENO4
387718	TEX36	100629975	TEX36
387733	IFITM5	100050873	IFITM5
387755	INSC	100056304	INSC
387758	FIBIN	100057578	FIBIN
387778	SPDYC	102147634	SPDYC
387787	LIPT2	100065109	LIPT2
387804	VSTM5	100058418	VSTM5
387849	REP15	100064710	REP15
387885	CFAP73	100056616	CFAP73
387893	KMT5A	100060853	KMT5A
387914	SHISA2	100050662	SHISA2
387921	NHLRC3	100062713	NHLRC3
388015	RTL1	102150857	RTL1
388021	TMEM179	100060931	TMEM179
388115	CCDC9B	100057278	CCDC9B
388121	TNFAIP8L3	100069795	TNFAIP8L3
388125	C2CD4B	111767566	C2CD4B
388135	INSYN1	100051985	INSYN1
388228	SBK1	100066540	SBK1
388272	C16orf87	106782954	C3H16orf87
388284	C16orf86	100053459	C3H16orf86
388325	SCIMP	100629451	SCIMP
388327	C17orf100	100147427	C11H17orf100
388336	SHISA6	100073090	SHISA6
388341	LRRC75A	100063160	LRRC75A
388381	SPMAP1	100055189	SPMAP1
388419	BTBD17	102150927	BTBD17
388512	CLEC17A	100064877	CLEC17A
388536	ZNF790	100062078	ZNF790
388552	BLOC1S3	100630138	BLOC1S3
388585	HES5	111770249	HES5
388591	RNF207	100052247	RNF207
388610	TRNP1	106782809	TRNP1
388611	CD164L2	100056922	CD164L2
388630	TRABD2B	100063464	TRABD2B
388633	LDLRAD1	100060633	LDLRAD1
388650	DIPK1A	100059756	DIPK1A
388662	SLC6A17	100058458	SLC6A17
388722	C1orf53	111771310	C30H1orf53
388730	TMEM81	100054663	TMEM81
388795	EFCAB8	102149974	EFCAB8
388849	CCDC188	102150044	CCDC188
388886	LRRC75B	100053226	LRRC75B
388931	MFSD2B	100071645	MFSD2B
388939	PCARE	100070908	PCARE
388946	TMEM247	100630604	TMEM247
388963	C2orf81	106781732	C15H2orf81
389015	SLC9A4	100058138	SLC9A4
389072	PLEKHM3	100069132	PLEKHM3
389084	SNORC	106783256	SNORC
389114	ZNF662	100067093	ZNF662
389118	CDHR4	100062606	CDHR4
389123	IQCF2	100060881	IQCF2
389161	ANKUB1	100058185	ANKUB1
389207	GRXCR1	100054754	GRXCR1
389257	LRRC14B	100057551	LRRC14B
389320	SPMIP10	100063733	SPMIP10
389333	PROB1	100072515	PROB1
389337	ARHGEF37	100071691	ARHGEF37
389383	CLPSL2	100629442	CLPSL2
389421	LIN28B	100066260	LIN28B
389434	IYD	100147582	IYD
389524	GTF2IRD2B	100062625	GTF2IRD2B
389541	LAMTOR4	111776190	LAMTOR4
389549	FEZF1	100071453	FEZF1
389558	FAM180A	100067251	FAM180A
389643	NUGGC	100060871	NUGGC
389658	ALKAL1	100050264	ALKAL1
389668	XKR9	100051512	XKR9
389677	RBM12B	100050553	RBM12B
389692	MAFA	111775053	MAFA
389792	IER5L	100070029	IER5L
389799	CFAP77	100069473	CFAP77
389812	LCN15	100147579	LCN15
389813	AJM1	106782604	AJM1
389840	MAP3K15	100058434	MAP3K15
389941	C1QL3	100068517	C1QL3
390061	OR51Q1	100069212	OR51Q1
390110	ACCSL	100055792	ACCSL
390205	LRRC10B	100146248	LRRC10B
390212	GPR152	100059343	GPR152
390260	OR6X1	100071738	OR6X1
390261	OR6M1	100071748	OR6M1
390433	OR4K13	100072092	OR4K13
390443	RNASE9	100072620	RNASE9
390594	KBTBD13	100066512	KBTBD13
390595	UBAP1L	100630512	UBAP1L
390598	SKOR1	100146887	SKOR1
390616	ANKRD34C	100059741	ANKRD34C
390667	PTX4	100067728	PTX4
390748	PABPN1L	100051357	PABPN1L
390874	ONECUT3	111774426	ONECUT3
390927	ZNF793	100061870	ZNF793
390928	ACP7	100066750	ACP7
390940	PINLYP	100070215	PINLYP
391013	PLA2G2C	100071826	PLA2G2C
391114	OR6K3	100056753	OR6K4
391123	VSIG8	100053565	VSIG8
391356	PTRHD1	100071550	PTRHD1
391365	SULT6B1	100070216	SULT6B1
392255	GDF6	100059475	GDF6
392465	GLOD5	100062137	GLOD5
392509	ARL13A	100060135	ARL13A
392617	ELFN1	100147505	ELFN1
392636	AGMO	100052771	AGMO
392843	IQCA1L	100064231	IQCA1L
399473	SPRED3	111775189	SPRED3
399474	TMEM200B	100070615	TMEM200B
399512	SLC25A35	100062525	SLC25A35
399665	EEIG1	100067099	EEIG1
399671	HEATR4	100146130	HEATR4
399694	SHC4	100055699	SHC4
399814	C10orf120	102148165	C1H10orf120
399823	FOXI2	100147693	FOXI2
399909	PCNX3	100057407	PCNX3
399947	C11orf87	100061829	C7H11orf87
399949	HOATZ	100629185	HOATZ
399979	SNX19	100072714	SNX19
400120	SERTM1	100062457	SERTM1
400224	PLEKHD1	100064125	PLEKHD1
400451	FAM174B	102150994	FAM174B
400506	KNOP1	100049883	KNOP1
400566	LIAT1	102147452	LIAT1
400569	MED11	100072890	MED11
400720	ZNF772	100051250	ZNF772
400745	SH2D5	100071771	SH2D5
400746	NCMAP	100057526	NCMAP
400757	C1orf141	100069177	C5H1orf141
400797	CLEC20A	102149395	CLEC20A
400823	FAM177B	100053220	FAM177B
400916	CHCHD10	100629759	CHCHD10
400954	EML6	100066629	EML6
400961	PAIP2B	100060091	PAIP2B
401024	FSIP2	100068553	FSIP2
401124	DTHD1	100065254	DTHD1
401137	PRR27	102149501	PRR27
401138	AMTN	100054100	AMTN
401145	CCSER1	100064679	CCSER1
401190	RGS7BP	100057970	RGS7BP
401207	C5orf63	100630603	C14H5orf63
401236	STMND1	100629487	STMND1
401251	SAPCD1	100050752	SAPCD1
401258	RAB44	100629655	RAB44
401262	CRIP3	100055198	CRIP3
401265	KLHL31	100069486	KLHL31
401387	LRRD1	100061098	LRRD1
401399	PRRT4	100147043	PRRT4
401409	RAB19	100064721	RAB19
401466	RBIS	100630092	RBIS
401474	SAMD12	100057019	SAMD12
401494	HACD4	100064435	HACD4
401498	TMEM215	100053699	TMEM215
401541	CENPP	100054857	CENPP
401546	C9orf152	100058818	C25H9orf152
401548	SNX30	100056926	SNX30
401551	WDR38	100070953	WDR38
401565	CIMIP2A	100058638	CIMIP2A
401612	SLC25A53	100062104	SLC25A53
401665	OR51T1	100067639	OR51T6
401720	FIGNL2	111773982	FIGNL2
401934	RNF223	100066278	RNF223
401944	LDLRAD2	111772422	LDLRAD2
402160	CFAP99	100630623	CFAP99
402381	SOHLH1	100068400	SOHLH1
402415	XKRX	100060004	XKRX
402573	SPACDR	100068962	SPACDR
402665	IGLON5	100066601	IGLON5
403314	APOBEC4	100051909	APOBEC4
403341	ZBTB34	100070589	ZBTB34
404037	HAPLN4	100146860	HAPLN4
404093	CUEDC1	100070783	CUEDC1
404636	DENND10	100065995	DENND10
405753	DUOXA2	100070557	DUOXA2
407738	TAFA1	100053538	TAFA1
408187	SPINK14	106781617	SPINK14
408263	FNDC9	100059903	FNDC9
414152	C10orf105	102149871	C1H10orf105
414157	C10orf62	102151077	C1H10orf62
414328	IDNK	100053331	IDNK
415116	PIM3	100054800	PIM3
415117	STX19	100062397	STX19
431704	RGS21	100050918	RGS21
431707	LHX8	100067568	LHX8
440073	IQSEC3	100057096	IQSEC3
440097	DBX2	100055071	DBX2
440138	ALG11	100049892	ALG11
440163	RNASE13	111768464	RNASE13
440275	EIF2AK4	100071494	EIF2AK4
440279	UNC13C	100054917	UNC13C
440307	TTLL13	100053576	TTLL13
440435	GPR179	100069089	GPR179
440503	PLIN5	111774183	PLIN5
440585	CFAP144	100147050	CFAP144
440590	ZYG11A	100061512	ZYG11A
440695	ETV3L	100058297	ETV3L
440699	LRRC52	100060443	LRRC52
440712	RHEX	100055210	RHEX
440730	TRIM67	100051245	TRIM67
440822	PIWIL3	100059625	PIWIL3
440829	SHISA8	100070715	SHISA8
440836	CIMAP1B	100055399	CIMAP1B
440956	IQCF6	102148140	IQCF6
440957	UQCC5	100629375	UQCC5
441027	TMEM150C	100051954	TMEM150C
441054	CFAP96	100057211	CFAP96
441061	MARCHF11	100070090	MARCHF11
441151	TMEM151B	100146899	TMEM151B
441381	LRRC24	100064599	LRRC24
441476	STPG3	100059560	STPG3
441549	CDNF	100056424	CDNF
441669	OR4Q3	100072040	OR4Q3
442191	OR14J1	100058753	OR14J1
442247	RFPL4B	100072480	RFPL4B
442721	LMOD2	100056473	LMOD2
445815	PALM2AKAP2	100630682	PALM2AKAP2
448834	KPRP	106780866	KPRP
449520	GGNBP1	100061784	GGNBP1
474344	GIMAP6	100146949	GIMAP6
474354	LRRC18	100051738	LRRC18
493829	TRIM72	100063230	TRIM72
493860	CCDC73	100072723	CCDC73
493861	EID3	102147697	EID3
493869	GPX8	100052064	GPX8
493901	RNASE12	100058840	RNASE12
493911	PHOSPHO2	100052701	PHOSPHO2
494143	CHAC2	100052806	CHAC2
494188	FBXO47	100068413	FBXO47
494470	ARK2C	100068804	ARK2C
494513	PJVK	100053789	PJVK
494551	WEE2	100065530	WEE2
497189	TIFAB	100072703	TIFAB
497661	C18orf32	102150480	C8H18orf32
503542	SPRN	111772531	SPRN
541565	C8orf58	100057476	C2H8orf58
541578	EOLA2	111771485	EOLA2
548645	DNAJC25	100057873	DNAJC25
553115	PEF1	100056122	PEF1
554235	ASPDH	111775246	ASPDH
554251	FBXO48	100050965	FBXO48
606495	CYB5RL	100060530	CYB5RL
613209	DEFB135	111770344	DEFB135
613211	DEFB134	106782836	DEFB134
613212	CTXN3	100063524	CTXN3
619207	SCART1	100066851	SCART1
619279	ZNF704	100057981	ZNF704
641339	ZNF674	100630125	ZNF674
641372	ACOT6	100056126	ACOT6
641649	TMEM91	100630482	TMEM91
641700	ECSCR	100072509	ECSCR
642273	FAM110C	106781768	FAM110C
642475	MROH6	100147645	MROH6
642515	PRRT1B	111770620	PRRT1B
642623	UBTFL1	100060000	UBTFL1
642636	RAD21L1	100146626	RAD21L1
642938	INSYN2A	100050001	INSYN2A
642987	TMEM232	100629310	TMEM232
643155	SMIM15	100629701	SMIM15
643226	GRXCR2	100061120	GRXCR2
643236	TMEM72	100629248	TMEM72
643338	C15orf62	100629577	C1H15orf62
643376	BTBD18	100630130	BTBD18
643394	SPINK9	100630751	SPINK9
643596	RNF224	100629886	RNF224
643641	ZNF862	100062903	ZNF862
643664	SLC35G6	100072994	SLC35G6
643803	KRTAP24-1	100147167	KRTAP24-1
643812	KRTAP27-1	100065280	KRTAP27-1
643836	ZFP62	100066374	ZFP62
643853	TMPPE	106780837	TMPPE
643866	CBLN3	100054062	CBLN3
643904	RNF222	100062634	RNF222
643988	FNDC10	111772474	FNDC10
644041	C18orf63	100629574	C8H18orf63
644100	ARL14EPL	100064195	ARL14EPL
644139	PIRT	100063035	PIRT
644145	EXOC1L	111772907	EXOC1L
644150	WIPF3	100069699	WIPF3
644168	DRGX	100051674	DRGX
644524	NKX2-4	111769946	NKX2-4
644672	CLDN25	100070727	CLDN25
644890	MEIG1	100630445	MEIG1
644943	RASSF10	102148680	RASSF10
645104	CLRN2	100068682	CLRN2
645191	LINGO3	111774169	LINGO3
645369	TMEM200C	100147471	TMEM200C
645426	TMEM191C	106783464	TMEM191C
645811	CCDC154	100067669	CCDC154
645864	MAGEB17	100056445	MAGEB17
646019	CBY3	106781630	CBY3
646174	C16orf90	100065994	C13H16orf90
646262	LACTBL1	100630304	LACTBL1
646424	SPINK8	100630242	SPINK8
646457	C19orf67	102150409	C7H19orf67
646480	FABP9	100050394	FABP9
646486	FABP12	100057343	FABP12
646603	C4orf51	102150106	C2H4orf51
646625	URAD	100061751	URAD
646643	SBK2	100147098	SBK2
646658	SYNDIG1L	100050988	SYNDIG1L
646799	ZAR1L	100629811	ZAR1L
647024	C6orf132	100066633	C20H6orf132
647166	C13orf42	111768579	C17H13orf42
647219	ASCL5	102150255	ASCL5
647286	RD3L	102149391	RD3L
647309	GMNC	100629321	GMNC
647589	ANHX	100060646	ANHX
652968	CASTOR1	100146562	CASTOR1
652991	SKOR2	100068909	SKOR2
653121	ZBTB8A	100055796	ZBTB8A
653361	NCF1	100146522	NCF1
653519	GPR89A	100065612	GPR89A
653567	TMEM236	100068285	TMEM236
653808	ZG16	100063917	ZG16
654429	LRTM2	100049988	LRTM2
654463	FER1L6	100057581	FER1L6
654790	PCP4L1	100630691	PCP4L1
727957	MROH1	100065082	MROH1
728116	ZBTB8B	100630269	ZBTB8B
728215	NALF1	100051408	NALF1
728294	D2HGDH	100067872	D2HGDH
728464	METTL24	100072311	METTL24
728586	CCDC192	102150436	CCDC192
728597	DCDC2C	100629748	DCDC2C
728637	MEIKIN	102150203	MEIKIN
728661	SLC35E2B	100065083	SLC35E2
728743	LOC728743	100063113	LOC100063113
728763	CROCC2	102149478	CROCC2
728858	C12orf71	100069144	C6H12orf71
729059	TEX46	106782778	TEX46
729085	GASK1A	100054923	GASK1A
729359	PLIN4	111774181	PLIN4
729440	CCDC61	100071017	CCDC61
729475	RAD51AP2	100146419	RAD51AP2
729533	FAM72A	111773431	FAM72A
729830	FHIP1A	100070331	FHIP1A
729920	CRPPA	100065851	CRPPA
729956	SHISA7	100629670	SHISA7
729966	CIST1	102150725	CIST1
729993	SHISA9	100147264	SHISA9
730094	MOSMO	100629263	MOSMO
730249	ACOD1	100052594	ACOD1
731220	RFX8	100058955	RFX8
751071	CSKMT	100146462	CSKMT
768211	RELL1	100064945	RELL1
768239	PSAPL1	102150352	PSAPL1
780776	TVP23A	100056589	TVP23A
100101267	POM121C	100061320	POM121C
100101467	ZSCAN30	100066972	ZSCAN30
100113407	TMEM170B	100063959	TMEM170B
100125288	ZGLP1	111774294	ZGLP1
100126572	GJE1	111771402	GJE1
100127206	MINAR2	102150341	MINAR2
100127983	C8orf88	106780985	C9H8orf88
100128071	FAM229A	100630406	FAM229A
100128327	TRAPPC3L	100072683	TRAPPC3L
100128927	ZBTB42	100147235	ZBTB42
100129271	KPLCE	100630355	KPLCE
100129361	SMIM10L1	102149300	SMIM10L1
100129583	FAM47E	100058193	FAM47E
100129654	TCF24	100629388	TCF24
100129669	IZUMO3	100630134	IZUMO3
100129792	CCDC152	100065665	CCDC152
100129924	TMEM269	100629443	TMEM269
100130274	CCDC166	100630449	CCDC166
100130519	TMEM221	100630452	TMEM221
100130742	LRRC69	100629241	LRRC69
100130771	EFCAB10	102147406	EFCAB10
100130958	SYCE1L	100629542	SYCE1L
100131187	TSTD1	100066696	TSTD1
100131211	NEMP2	100069485	NEMP2
100131244	ANKRD63	111768309	ANKRD63
100131378	C11orf91	106781393	C12H11orf91
100131390	SP9	111768743	SP9
100131755	ARMCX4	100060474	ARMCX4
