Human_Entrez_ID	Human_Symbol	Mouse_Entrez_ID	Mouse_Symbol
203286	ANKS6	75691	Anks6
203328	SUSD3	66329	Susd3
203427	SLC25A43	194744	Slc25a43
203430	RTL3	213436	Rtl3
203447	NRK	27206	Nrk
203522	INTS6L	236790	Ints6l
203523	ZNF449	78619	Zfp449
203547	VMA21	67048	Vma21
203859	ANO5	233246	Ano5
204219	CERS3	545975	Cers3
204474	PDILT	71830	Pdilt
204851	HIPK1	15257	Hipk1
204962	SLC44A5	242259	Slc44a5
205147	AMER3	211383	Amer3
205251	MTLN	67885	Mtln
205327	C2orf69	73467	1700066M21Rik
205428	DIPK2A	68861	Dipk2a
205564	SENP5	320213	Senp5
205717	USF3	207806	Usf3
205860	TRIML2	622117	Triml2
206338	LVRN	74574	Lvrn
206412	C6orf163	214568	Gm136
219285	SAMD9L	209086	Samd9l
219287	AMER2	72125	Amer2
219333	USP12	22217	Usp12
219348	PLAC9	211623	Plac9
219402	MTIF3	76366	Mtif3
219409	GSX1	14842	Gsx1
219527	LRRC55	241528	Lrrc55
219537	SMTNL1	68678	Smtnl1
219539	YPEL4	241525	Ypel4
219541	MED19	381379	Med19
219557	TEX47	70920	Tex47
219578	ZNF804B	207618	Zfp804b
219621	CABCOCO1	73287	Cabcoco1
219623	TMEM26	327766	Tmem26
219654	ZCCHC24	71918	Zcchc24
219670	ENKUR	71233	Enkur
219681	ARMC3	70882	Armc3
219699	UNC5B	107449	Unc5b
219736	STOX1	216021	Stox1
219738	FAM241B	69894	Fam241b
219743	TYSND1	71767	Tysnd1
219749	ZNF25	22750	Zfp9
219770	GJD4	225152	Gjd4
219771	CCNY	67974	Ccny
219790	RTKN2	170799	Rtkn2
219793	TBATA	65971	Tbata
219844	HYLS1	76832	Hyls1
219854	TMEM218	66279	Tmem218
219855	SLC37A2	56857	Slc37a2
219873	OR10S1	258853	Or10s1
219875	OR4D5	258601	Or4d5
219899	TBCEL	272589	Tbcel
219902	TLCD5	235300	Tlcd5
219927	MRPL21	353242	Mrpl21
219931	TPCN2	233979	Tpcn2
219938	SPATA19	75469	Spata19
219957	OR9Q2	258736	Or9q2
219982	OR5A1	258677	Or5a1
219983	OR4D6	258673	Or4d6
219988	PATL1	225929	Patl1
219990	OOSP2	225922	Oosp2
219995	MS4A15	545279	Ms4a15
220001	VWCE	71768	Vwce
220002	CYB561A3	225912	Cyb561a3
220004	SAXO4	67752	Saxo4
220032	GDPD4	233537	Gdpd4
220042	DDIAS	74041	Ddias
220047	CCDC83	75338	Ccdc83
220064	LTO1	72284	LTO1
220081	ERICH6B	75272	Erich6b
220082	CBY2	67926	Cby2
220107	DLEU7	239133	Dleu7
220108	FAM124A	629059	Fam124a
220134	SKA1	66468	Ska1
220136	CFAP53	74453	Cfap53
220164	DOK6	623279	Dok6
220202	ATOH7	53404	Atoh7
220213	OTUD1	71198	Otud1
220296	HEPACAM	72927	Hepacam
220323	OAF	102644	Oaf
220359	TIGD3	332359	Tigd3
220382	FAM181B	58238	Fam181b
220388	CCDC89	70054	Ccdc89
220416	LRRC63	70859	Lrrc63
220441	RNF152	320311	Rnf152
220929	ZNF438	240186	Zfp438
220963	SLC16A9	66859	Slc16a9
220965	FAM13C	71721	Fam13c
220972	MARCHF8	71779	Marchf8
220988	HNRNPA3	229279	Hnrnpa3
221002	RASGEF1A	70727	Rasgef1a
221035	REEP3	28193	Reep3
221037	JMJD1C	108829	Jmjd1c
221044	UCMA	68527	Ucma
221061	FAM171A1	269233	Fam171a1
221074	SLC39A12	277468	Slc39a12
221078	NSUN6	74455	Nsun6
221079	ARL5B	75869	Arl5b
221091	LRRN4CL	68852	Lrrn4cl
221092	HNRNPUL2	68693	Hnrnpul2
221120	ALKBH3	69113	Alkbh3
221143	EEF1AKMT1	68043	Eef1akmt1
221150	SKA3	219114	Ska3
221154	MICU2	68514	Micu2
221178	SPATA13	219140	Spata13
221184	CPNE2	234577	Cpne2
221188	ADGRG5	382045	Adgrg5
221191	PRSS54	70993	Prss54
221223	CES5A	67935	Ces5a
221264	AK9	633979	Ak9
221294	NT5DC1	319638	Nt5dc1
221301	CALHM4	270711	Calhm4
221302	ZUP1	72580	Zup1
221303	FAM162B	77296	Fam162b
221322	TBC1D32	544696	Tbc1d32
221336	BEND6	320705	Bend6
221391	OPN5	353344	Opn5
221393	ADGRF4	78249	Adgrf4
221395	ADGRF5	224792	Adgrf5
221400	TDRD6	210510	Tdrd6
221409	SPATS1	71020	Spats1
221421	RSPH9	75564	Rsph9
221424	LRRC73	224813	Lrrc73
221443	OARD1	106821	Oard1
221458	KIF6	319991	Kif6
221468	TMEM217	71138	Tmem217
221472	FGD2	26382	Fgd2
221476	PI16	74116	Pi16
221477	C6orf89	80748	BC004004
221481	ARMC12	67645	Armc12
221491	SMIM29	106672	Smim29
221496	LEMD2	224640	Lemd2
221504	ZBTB9	474156	Zbtb9
221527	ZBTB12	193736	Zbtb12
221545	C6orf136	69662	2310061I04Rik
221613	H2AC1	319163	H2ac1
221656	KDM1B	218214	Kdm1b
221662	RBM24	666794	Rbm24
221687	RNF182	328234	Rnf182
221692	PHACTR1	218194	Phactr1
221710	SMIM13	108934	Smim13
221711	SYCP2L	637277	Sycp2l
221749	PXDC1	66895	Pxdc1
221785	ZSCAN25	666311	Zscan25
221806	VWDE	232585	Vwde
221823	PRPS1L1	75456	Prps1l1
221830	POLR1F	28071	Polr1f
221833	SP8	320145	Sp8
221895	JAZF1	231986	Jazf1
221908	PPP1R35	69871	Ppp1r35
221914	GPC2	71951	Gpc2
221927	BRAT1	231841	Brat1
221935	SDK1	330222	Sdk1
221937	FOXK1	17425	Foxk1
221938	MMD2	75104	Mmd2
221955	DAGLB	231871	Daglb
221981	THSD7A	330267	Thsd7a
222008	VSTM2A	211739	Vstm2a
222068	TMED4	103694	Tmed4
222166	MTURN	68235	Mturn
222171	PRR15	78004	Prr15
222183	SRRM3	58212	Srrm3
222194	RSBN1L	242860	Rsbn1l
222223	ELAPOR2	231014	Elapor2
222229	LRWD1	71735	Lrwd1
222234	FAM185A	330050	Fam185a
222235	FBXL13	320118	Fbxl13
222236	NAPEPLD	242864	Napepld
222255	ATXN7L1	380753	Atxn7l1
222256	CDHR3	68764	Cdhr3
222389	BEND7	209645	Bend7
222484	LNX2	140887	Lnx2
222487	ADGRG3	54672	Adgrg3
222537	HS3ST5	319415	Hs3st5
222545	GPRC6A	210198	Gprc6a
222546	RFX6	320995	Rfx6
222553	SLC35F1	215085	Slc35f1
222584	FAM83B	208994	Fam83b
222642	TSPO2	70026	Tspo2
222643	UNC5CL	76589	Unc5cl
222658	KCTD20	66989	Kctd20
222659	PXT1	69307	Pxt1
222662	LHFPL5	328789	Lhfpl5
222663	SCUBE3	268935	Scube3
222698	NKAPL	66707	Nkapl
222826	FAM217A	71864	Fam217a
222865	TMEM130	243339	Tmem130
222894	FERD3L	114712	Ferd3l
222950	NYAP1	243300	Nyap1
222962	SLC29A4	243328	Slc29a4
223075	ITPRID1	232016	Itprid1
223082	ZNRF2	387524	Znrf2
223117	SEMA3D	108151	Sema3d
225689	MAPK15	332110	Mapk15
245711	SPDYA	70891	Spdya
245806	VGLL2	215031	Vgll2
245812	CNPY4	66455	Cnpy4
245913	DEFB110	77673	Defb41
245927	DEFB113	654460	Defb18
245929	DEFB115	545475	Defb28
245930	DEFB116	75400	Defb29
245932	DEFB119	246700	Defb19
245936	DEFB123	266620	Defb36
245937	DEFB124	654459	Defb25
245938	DEFB125	654457	Defb26
245939	DEFB128	319579	Defb20
245972	ATP6V0D2	242341	Atp6v0d2
245973	ATP6V1C2	68775	Atp6v1c2
246175	CNOT6L	231464	Cnot6l
246176	GAS2L2	237891	Gas2l2
246184	CDC26	66440	Cdc26
246213	SLC17A8	216227	Slc17a8
246243	RNASEH1	19819	Rnaseh1
246269	AFG1L	215951	Afg1l
246329	STAC3	237611	Stac3
246330	PELI3	240518	Peli3
246777	SPESP1	66712	Spesp1
246778	IL27	246779	Il27
252839	TMEM9	66241	Tmem9
252969	NEIL2	382913	Neil2
252983	STXBP4	20913	Stxbp4
252995	FNDC5	384061	Fndc5
253012	HEPACAM2	101202	Hepacam2
253017	TECRL	243078	Tecrl
253143	PRR14L	215476	Prr14l
253152	EPHX4	384214	Ephx4
253190	SERHL2	68607	Serhl
253260	RICTOR	78757	Rictor
253314	EIF4E1B	218268	Eif4e1b
253430	IPMK	69718	Ipmk
253461	ZBTB38	245007	Zbtb38
253512	SLC25A30	67554	Slc25a30
253558	LCLAT1	225010	Lclat1
253559	CADM2	239857	Cadm2
253635	GPATCH11	53951	Gpatch11
253714	MMS22L	212377	Mms22l
253725	WASHC2C	28006	Washc2
253738	EBF3	13593	Ebf3
253769	WDR27	71682	Wdr27
253782	CERS6	241447	Cers6
253827	MSRB3	320183	Msrb3
253832	ZDHHC20	75965	Zdhhc20
253943	YTHDF3	229096	Ythdf3
253959	RALGAPA1	56784	Ralgapa1
253980	KCTD13	233877	Kctd13
253982	ASPHD1	233879	Asphd1
254013	ETFBKMT	320204	Etfbkmt
254042	METAP1D	66559	Metap1d
254048	UBN2	320538	Ubn2
254050	LRRC43	381741	Lrrc43
254065	BRWD3	382236	Brwd3
254102	EHBP1L1	114601	Ehbp1l1
254122	SNX32	225861	Snx32
254158	CXorf58	631145	Fam90a1b
254170	FBXO33	70611	Fbxo33
254173	TTLL10	330010	Ttll10
254187	TSGA10IP	78306	Tsga10ip
254225	RNF169	108937	Rnf169
254228	CALHM5	103511	Calhm5
254240	BPIFC	270757	Bpifc
254251	LCORL	209707	Lcorl
254263	CNIH2	12794	Cnih2
254268	AKNAD1	329738	Aknad1
254295	PHYHD1	227696	Phyhd1
254359	ZDHHC24	70605	Zdhhc24
254394	MCM9	71567	Mcm9
254427	PROSER2	227545	Proser2
254428	SLC41A1	98396	Slc41a1
254439	C11orf86	69861	2010003K11Rik
254528	MEIOB	75178	Meiob
254531	LPCAT4	99010	Lpcat4
254552	NUDT8	66387	Nudt8
254773	LYG2	332427	Lyg2
254778	VXN	76982	Vxn
254827	NAALADL2	635702	Naaladl2
254863	TMEM256	69186	Tmem256
254887	ZDHHC23	332175	Zdhhc23
254950	KRTAP15-1	26560	Krtap15-1
254956	MORN5	75495	Morn5
255027	MPV17L	93734	Mpv17l
255043	TMEM86B	68255	Tmem86b
255057	CBARP	100503659	Cbarp
255061	TAC4	93670	Tac4
255101	CFAP65	241116	Cfap65
255104	TMCO4	77056	Tmco4
255119	CFAP299	75784	Cfap299
255189	PLA2G4F	271844	Pla2g4f
255220	TXNDC8	67402	Txndc8
255231	MCOLN2	68279	Mcoln2
255239	ANKK1	244859	Ankk1
255252	LRRC57	66606	Lrrc57
255275	MYADML2	68515	Myadml2
255324	EPGN	71920	Epgn
255349	LHFPL7	333048	Lhfpl7
255374	MBLAC1	330216	Mblac1
255394	TCP11L2	216198	Tcp11l2
255411	SPMIP11	73863	Spmip11
255426	RASGEF1C	74563	Rasgef1c
255488	RNF144B	218215	Rnf144b
255520	ELMOD2	244548	Elmod2
255631	COL24A1	71355	Col24a1
255649	OOSP1	170834	Oosp1
255738	PCSK9	100102	Pcsk9
255743	NPNT	114249	Npnt
255758	DYNLT2B	66061	Dynlt2b
255762	PDZD9	67983	Pdzd9
255783	INAFM1	66300	Inafm1
255798	SMCO1	69576	Smco1
255809	C19orf38	382062	AB124611
255877	BCL6B	12029	Bcl6b
255919	CNEP1R1	382030	Cnep1r1
255928	SYT14	329324	Syt14
255967	PAN3	72587	Pan3
256006	ANKRD31	625662	Ankrd31
256076	COL6A5	665033	Col6a5
256126	SYCE2	71846	Syce2
256130	TMEM196	217951	Tmem196
256158	HMCN2	665700	Hmcn2
256281	NUDT14	66174	Nudt14
256297	PTF1A	19213	Ptf1a
256302	NATD1	24083	Natd1
256309	CCDC110	212392	Ccdc110
256329	LMNTD2	72000	Lmntd2
256356	GK5	235533	Gk5
256364	EML3	225898	Eml3
256380	SCML4	268297	Scml4
256435	ST6GALNAC3	20447	St6galnac3
256471	MFSD8	72175	Mfsd8
256472	TMEM151A	381199	Tmem151a
256536	TCERG1L	70571	Tcerg1l
256586	LYSMD2	70082	Lysmd2
256643	BCLAF3	382252	Bclaf3
256646	NUTM1	213765	Nutm1
256691	MAMDC2	71738	Mamdc2
256710	GLIPR1L1	69286	Glipr1l1
256714	MAP7D2	78283	Map7d2
256764	WDR72	546144	Wdr72
256815	C10orf67	70909	4921504E06Rik
256892	OR51F1	258168	Or51f1
256933	NPB	208990	Npb
256949	KANK3	80880	Kank3
256957	HEATR9	629303	Heatr9
256979	SUN3	194974	Sun3
256987	SERINC5	218442	Serinc5
257000	TINCR	100504425	Tincr
257019	FRMD3	242506	Frmd3
257044	CATSPERE	631584	Catspere1
257062	CATSPERD	106757	Catsperd
257068	PLCXD2	433022	Plcxd2
257106	ARHGAP30	226652	Arhgap30
257144	GCSAM	14525	Gcsam
257160	RNF214	235315	Rnf214
257169	C9orf43	214106	4933430I17Rik
257177	CFAP126	75472	Cfap126
257194	NEGR1	320840	Negr1
257202	GPX6	75512	Gpx6
257218	SHPRH	268281	Shprh
257236	CFAP184	66717	Ccdc96
257240	KLHL34	245683	Klhl34
257313	UTS2B	224065	Uts2b
257364	SNX33	235406	Snx33
257397	TAB3	66724	Tab3
257407	C2orf72	72792	2810459M11Rik
257415	FAM133B	68152	Fam133b
257629	ANKS4B	72074	Anks4b
258010	SVIP	75744	Svip
259173	ALS2CL	235633	Als2cl
259215	LY6G6F	433099	Ly6g6f
259217	HSPA12A	73442	Hspa12a
259230	SGMS1	208449	Sgms1
259232	NALCN	338370	Nalcn
259236	TMIE	20776	Tmie
259239	WFDC11	629761	Wfdc11
259240	WFDC9	629754	Wfdc9
259266	ASPM	12316	Aspm
259282	BOD1L1	665775	Bod1l
259285	TAS2R39	353148	Tas2r139
259286	TAS2R40	387515	Tas2r144
259308	SPATA31F1	433698	Spata31f1a
260293	CYP4X1	81906	Cyp4x1
260425	MAGI3	99470	Magi3
260429	PRSS33	353130	Prss33
260436	FDCSP	494497	BC037156
261726	TIPRL	226591	Tiprl
261729	STEAP2	74051	Steap2
261734	NPHP4	260305	Nphp4
266553	OFCC1	218165	Ofcc1
266629	SEC14L3	380683	Sec14l3
266655	BRD3OS	100504116	Brd3os
266722	HS6ST3	50787	Hs6st3
266727	MDGA1	74762	Mdga1
266743	NPAS4	225872	Npas4
266812	NAP1L5	58243	Nap1l5
266977	ADGRF1	77596	Adgrf1
280636	SELENOH	72657	Selenoh
282679	AQP11	66333	Aqp11
282775	OR5J2	259012	Or5j3
282809	POC1B	382406	Poc1b
282966	C10orf53	67085	1700024G13Rik
282969	FUOM	69064	Fuom
282973	JAKMIP3	74004	Jakmip3
282974	STK32C	57740	Stk32c
282991	BLOC1S2	73689	Bloc1s2
282996	RBM20	73713	Rbm20
283078	MKX	210719	Mkx
283120	H19	14955	H19
283129	MAJIN	622554	Majin
283130	SLC25A45	107375	Slc25a45
283131	NEAT1	66961	Neat1
283149	BCL9L	80288	Bcl9l
283150	FOXR1	382074	Foxr1
283152	DRC12	270150	Ccdc153
283208	P4HA3	320452	P4ha3
283209	PGM2L1	70974	Pgm2l1
283212	KLHL35	72184	Klhl35
283219	KCTD21	622320	Kctd21
283229	CRACR2B	213573	Cracr2b
283232	TMEM80	71448	Tmem80
283234	CCDC88B	78317	Ccdc88b
283237	TTC9C	70387	Ttc9c
283248	RCOR2	104383	Rcor2
283254	HARBI1	241547	Harbi1
283297	OR10A4	18314	Or10a4
283298	OLFML1	244198	Olfml1
283310	OTOGL	628870	Otogl
283337	ZNF740	68744	Zfp740
283349	RASSF3	192678	Rassf3
283358	B4GALNT3	330406	B4galnt3
283373	ANKRD52	237615	Ankrd52
283375	SLC39A5	72002	Slc39a5
283377	SPRYD4	66701	Spryd4
283383	ADGRD1	243277	Adgrd1
283385	MORN3	74890	Morn3
283417	DPY19L2	320752	Dpy19l2
283420	CLEC9A	232414	Clec9a
283431	GAS2L3	237436	Gas2l3
283446	MYO1H	231646	Myo1h
283450	HECTD4	269700	Hectd4
283455	KSR2	333050	Ksr2
283459	GATC	384281	Gatc
283461	REDIC1	545126	Redic1
283463	MUC19	239611	Muc19
283464	GXYLT1	223827	Gxylt1
283471	TMPRSS12	75002	Tmprss12
283489	CHAMP1	101994	Champ1
283514	SIAH3	380918	Siah3
283518	KCNRG	328424	Kcnrg
283537	SLC46A3	71706	Slc46a3
283554	GPR137C	70713	Gpr137c
283571	PROX2	73422	Prox2
283576	ZDHHC22	238331	Zdhhc22
283578	TMED8	382620	Tmed8
283600	SLC25A47	104910	Slc25a47
283629	TSSK4	71099	Tssk4
283635	FAM177A1	100101807	Fam177a2
283638	CEP170B	217882	Cep170b
283643	TEDC1	104732	Tedc1
283652	SLC24A5	317750	Slc24a5
283659	PRTG	235472	Prtg
283677	REC114	73673	Rec114
283726	SAXO2	330577	Saxo2
283742	FAM98B	68215	Fam98b
283748	PLA2G4D	78390	Pla2g4d
283777	FAM169BP	434197	Fam169b
283807	FBXL22	74165	Fbxl22
283847	TERB1	320022	Terb1
283848	CES4A	234677	Ces4a
283849	EXOC3L1	277978	Exoc3l
283869	NPW	381073	Npw
283870	BRICD5	319259	Bricd5
283871	PGP	67078	Pgp
283875	GREP1	320309	Grep1
283897	C16orf54	101602	AI467606
283899	INO80E	233875	Ino80e
283927	NUDT7	67528	Nudt7
283948	NHLRC4	621239	Nhlrc4
283951	UQCC4	214489	Uqcc4
283953	TMEM114	74720	Tmem114
283985	FADS6	328035	Fads6
283987	HID1	217310	Hid1
283989	TSEN54	76265	Tsen54
283991	UBALD2	319370	Ubald2
283999	TMEM235	546519	Tmem235
284001	CCDC57	71276	Ccdc57
284004	HEXD	238023	Hexd
284013	VMO1	327956	Vmo1
284018	C17orf58	69066	1810010H24Rik
284021	MILR1	380732	Milr1
284023	RNF227	80515	Rnf227
284040	CDRT4	66338	Cdrt4
284058	KANSL1	76719	Kansl1
284067	CFAP97D1	75437	Cfap97d1
284069	FAM171A2	217219	Fam171a2
284071	MEIOC	268491	Meioc
284076	TTLL6	237930	Ttll6
284086	NEK8	140859	Nek8
284098	PIGW	70325	Pigw
284099	C17orf78	628813	Gm11437
284106	CISD3	217149	Cisd3
284111	SLC13A5	237831	Slc13a5
284114	TMEM102	380705	Tmem102
284119	CAVIN1	19285	Cavin1
284129	SLC26A11	268512	Slc26a11
284131	ENDOV	338371	Endov
284161	GDPD1	66569	Gdpd1
284184	NDUFAF8	208501	Ndufaf8
284207	METRNL	210029	Metrnl
284217	LAMA1	16772	Lama1
284252	KCTD1	106931	Kctd1
284266	SIGLEC15	620235	Siglec15
284273	PTGR3	225791	Ptgr3
284297	SSC5D	269855	Ssc5d
284325	ACTMAP	414069	Actmap
284338	PRR19	623131	Prr19
284339	TMEM145	330485	Tmem145
284340	CXCL17	232983	Cxcl17
284346	ZNF575	101544	Zfp575
284348	LYPD5	76942	Lypd5
284352	PPP1R37	232947	Ppp1r37
284353	NKPD1	69547	Nkpd1
284358	MAMSTR	74490	Mamstr
284359	IZUMO1	73456	Izumo1
284361	EMC10	69683	Emc10
284366	KLK9	101533	Klk9
284369	SIGLECL1	100039946	Siglecl1
284382	ACTL9	69481	Actl9
284403	WDR62	233064	Wdr62
284417	TMEM150B	330460	Tmem150b
284418	GARIN5B	243822	Garin5b
284422	SMIM24	72273	Smim24
284427	SLC25A41	103775	Slc25a41
284434	NWD1	319555	Nwd1
284439	SLC25A42	73095	Slc25a42
284451	CIMAP1D	382384	Cimap1d
284467	TAFA3	329731	Tafa3
284485	RIIAD1	66353	Riiad1
284486	THEM5	66198	Them5
284546	C1orf185	67646	4930522H14Rik
284611	EEIG2	329739	Eeig2
284612	SYPL2	17306	Sypl2
284613	CYB561D1	72023	Cyb561d1
284615	ANKRD34A	545554	Ankrd34a
284654	RSPO1	192199	Rspo1
284656	EPHA10	230735	Epha10
284680	SPATA46	76925	Spata46
284695	ZNF326	54367	Zfp326
284697	BTBD8	100503185	Btbd8
284716	RIMKLA	194237	Rimkla
284723	SLC25A34	384071	Slc25a34
284739	C20orf204	101056205	Gm29797
284948	SH2D6	71130	Sh2d6
284992	CCDC150	78016	Ccdc150
284996	RNF149	67702	Rnf149
285016	ALKAL2	100294583	Alkal2
285025	CCDC141	545428	Ccdc141
285051	STPG4	75467	Stpg4
285126	DNAJC5G	231098	Dnajc5g
285141	ERICH2	66748	Erich2
285148	IAH1	67732	Iah1
285172	HYCC2	213056	Hycc2
285175	UNC80	329178	Unc80
285180	RUFY4	435626	Rufy4
285193	DUSP28	67446	Dusp28
285195	SLC9A9	331004	Slc9a9
285203	EOGT	101351	Eogt
285220	EPHA6	13840	Epha6
285237	C3orf38	67609	4930453N24Rik
285282	RABL3	67657	Rabl3
285313	IGSF10	242050	Igsf10
285315	C3orf33	329659	E130311K13Rik
285331	CCDC66	320234	Ccdc66
285335	SLC9C1	208169	Slc9c1
285343	TCAIM	382117	Tcaim
285349	ZNF660	666257	Zfp660
285362	SUMF1	58911	Sumf1
285367	RPUSD3	101122	Rpusd3
285368	PRRT3	210673	Prrt3
285381	DPH3	105638	Dph3
285382	C3orf70	72190	2510009E07Rik
285386	TPRG1	71338	Tprg1
285423	IQCM	71831	Iqcm
285440	CYP4V2	102294	Cyp4v3
285489	DOK7	231134	Dok7
285498	RNF212	671564	Rnf212
285513	GPRIN3	243385	Gprin3
285521	COX18	231430	Cox18
285525	YIPF7	75581	Yipf7
285527	FRYL	72313	Fryl
285555	STPG2	381476	Stpg2
285556	C4orf54	102634333	1110002E22Rik
285588	EFCAB9	69306	Efcab9
285590	SH3PXD2B	268396	Sh3pxd2b
285598	ARL10	56795	Arl10
285600	KIAA0825	72371	2210408I21Rik
285601	GPR150	238725	Gpr150
285605	DTWD2	68857	Dtwd2
285613	RELL2	225392	Rell2
285636	RIMOC1	106064	Rimoc1
285641	SLC36A3	215332	Slc36a3
285671	RNF180	71816	Rnf180
285672	SREK1IP1	67288	Srek1ip1
285676	ZNF454	237758	Zfp454
285704	RGMB	68799	Rgmb
285753	CEP57L1	103268	Cep57l1
285755	PPIL6	73075	Ppil6
285761	DCBLD1	66686	Dcbld1
285782	CAGE1	71213	Cage1
285800	PRR18	320111	Prr18
285848	PNPLA1	433091	Pnpla1
285855	RPL7L1	66229	Rpl7l1
285877	POM121L12	432536	Pom121l12
285888	CNPY1	269637	Cnpy1
285966	TCAF2	232748	Tcaf2
285971	ZNF775	243372	Zfp775
285973	ATG9B	213948	Atg9b
286006	LSMEM1	380755	Lsmem1
286046	XKR6	219149	Xkr6
286053	NSMCE2	68501	Nsmce2
286075	ZNF707	69020	Zfp707
286077	FAM83H	105732	Fam83h
286097	MICU3	78506	Micu3
286128	ZFP41	22701	Zfp41
286133	SCARA5	71145	Scara5
286144	TRIQK	208820	Triqk
286148	DPY19L4	381510	Dpy19l4
286151	FBXO43	78803	Fbxo43
286183	NKAIN3	269513	Nkain3
286187	PPP1R42	69312	Ppp1r42
286204	CRB2	241324	Crb2
286205	SCAI	320271	Scai
286207	CFAP157	227736	Cfap157
286256	LCN12	77701	Lcn12
286257	PAXX	227622	Paxx
286262	TPRN	97031	Tprn
286319	TUSC1	69136	Tusc1
286336	FAM78A	241303	Fam78a
286343	LURAP1L	52829	Lurap1l
286365	OR13D1	258600	Or13d1
286410	ATP11C	320940	Atp11c
286451	YIPF6	77929	Yipf6
286464	CFAP47	636104	Cfap47
286467	FIRRE	103012	Firre
286676	ILDR1	106347	Ildr1
286753	TRARG1	237858	Trarg1
286826	LIN9	72568	Lin9
286827	TRIM59	66949	Trim59
287015	TRIM42	78911	Trim42
317649	EIF4E3	66892	Eif4e3
317662	FAM149B1	105428	Fam149b
317671	RFESD	218341	Rfesd
317719	KLHL10	66720	Klhl10
317761	C14orf39	75801	4930447C04Rik
317762	CCDC85C	668158	Ccdc85c
317781	DDX51	69663	Ddx51
319089	TTC6	70846	Ttc6
319100	TAAR6	215855	Taar6
319101	KRT73	223915	Krt73
326340	ZAR1	317755	Zar1
326624	RAB37	58222	Rab37
326625	MMAB	77697	Mmab
327657	SERPINA9	71907	Serpina9
333926	PPM1J	71887	Ppm1j
333929	SNAI3	30927	Snai3
337867	UBAC2	68889	Ubac2
337876	CHSY3	78923	Chsy3
337878	KRTAP7-1	71363	Krtap7-1
337879	KRTAP8-1	16703	Krtap8-1
337880	KRTAP11-1	16693	Krtap11-1
338094	FAM151A	230579	Fam151a
338322	NLRP10	244202	Nlrp10
338323	NLRP14	76858	Nlrp14
338328	GPIHBP1	68453	Gpihbp1
338339	CLEC4D	17474	Clec4d
338376	IFNE	230405	Ifne
338382	RAB7B	226421	Rab7b
338398	TAS2R60	387512	Tas2r135
338440	ANO9	71345	Ano9
338442	HCAR2	80885	Hcar2
338557	FFAR4	107221	Ffar4
338567	KCNK18	332396	Kcnk18
338596	ST8SIA6	241230	St8sia6
338599	DUSP29	435391	Dusp29
338645	LUZP2	233271	Luzp2
338657	CENATAC	382073	Cenatac
338661	TMEM225	75667	Tmem225
338662	OR8D4	258854	Or8d4
338667	VSIG10L2	115487164	Vsig10l2
338692	ANKRD13D	68423	Ankrd13d
338699	ANKRD42	73845	Ankrd42
338707	B4GALNT4	330671	B4galnt4
338761	C1QL4	239659	C1ql4
338773	TMEM119	231633	Tmem119
338811	TAFA2	268354	Tafa2
338879	RNASE10	75019	Rnase10
338917	VSX2	12677	Vsx2
338949	TMEM202	73893	Tmem202
339105	PRSS53	330657	Prss53
339122	RAB43	69834	Rab43
339123	JMJD8	72106	Jmjd8
339145	CIBAR2	436062	Cibar2
339168	TMEM95	100503361	Tmem95
339175	METTL2A	52686	Mettl2
339210	C17orf67	217071	Gm525
339221	ENPP7	238011	Enpp7
339229	OXLD1	66431	Oxld1
339230	CCDC137	67291	Ccdc137
339231	ARL16	70317	Arl16
339287	MSL1	74026	Msl1
339291	LRRC30	240131	Lrrc30
339302	CPLX4	225644	Cplx4
339324	ZNF260	26466	Zfp260
339344	MYPOP	232934	Mypop
339345	NANOS2	378430	Nanos2
339366	ADAMTSL5	66548	Adamtsl5
339390	CLEC4G	75863	Clec4g
339398	LINGO4	320747	Lingo4
339403	RXFP4	242093	Rxfp4
339416	ANKRD45	73844	Ankrd45
339448	C1orf174	97159	A430005L14Rik
339451	KLHL17	231003	Klhl17
339453	TMEM240	381582	Tmem240
339456	TMEM52	69671	Tmem52
339479	BRINP3	215378	Brinp3
339487	ZBTB8OS	67106	Zbtb8os
339488	TFAP2E	332937	Tfap2e
339501	PRSS38	216797	Prss38
339512	CCDC190	78465	Ccdc190
339541	ARMH1	381544	Armh1
339559	ZFP69	381549	Zfp69
339665	SLC35E4	103710	Slc35e4
339669	CIMIP4	73376	Cimip4
339674	SMIM45	76505	Smim45
339745	SPOPL	76857	Spopl
339766	MROH2A	100040766	Mroh2a
339768	ESPNL	227357	Espnl
339778	CIMIP2C	75434	Cimip2c
339779	PRR30	76627	Prr30
339804	C2orf74	67358	1700093K21Rik
339829	CCDC39	51938	Ccdc39
339834	IHO1	434438	Iho1
339855	KY	16716	Ky
339896	GADL1	73748	Gadl1
339965	CCDC158	320696	Ccdc158
339976	TRIML1	244448	Triml1
339977	LRRC66	231296	Lrrc66
339983	NAT8L	269642	Nat8l
340024	SLC6A19	74338	Slc6a19
340061	STING1	72512	Sting1
340069	FAM170A	225497	Fam170a
340075	ARSI	545260	Arsi
340120	ANKRD34B	218440	Ankrd34b
340146	SLC35D3	76157	Slc35d3
340152	ZC3H12D	237256	Zc3h12d
340156	MYLK4	238564	Mylk4
340168	DPPA5	434423	Dppa5a
340260	UNCX	22255	Uncx
340267	COL28A1	213945	Col28a1
340273	ABCB5	77706	Abcb5
